flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_walk_time_min,terminal_transport_method,connection_time_min,dep_sched,arr_sched,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min,required_time_min,time_margin_min
1,5,0,8,323,451,27,405,194,15,19,69.0,323,400,90.0,12,0,1,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10,53.0,11.0
1,41,1,284,338,250,2,454,48,10,20,93.0,338,448,230.0,13,0,1,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10,48.0,17.0
1,46,1,104,369,318,0,456,13,10,24,73.0,369,450,80.0,16,0,0,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,8.0
1,6,1,436,338,152,0,422,194,16,19,129.0,338,417,90.0,13,0,2,3,1,0,0,0,1,1,1,2,16,16.0,0.0,8,10,50.0,65.0
0,15,13,236,30,373,18,56,180,4,2,79.0,30,56,191.0,13,6,0,2,1,0,0,0,1,1,2,2,4,20.0,0.0,8,10,42.0,6.0
1,19,1,228,355,312,16,460,180,10,17,89.0,355,452,160.0,15,0,0,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,5.0
1,41,0,417,285,231,0,413,126,10,20,74.0,285,408,325.0,9,0,0,3,1,0,0,1,0,1,2,0,10,20.0,0.0,15,10,55.0,-2.0
1,34,0,121,373,7,0,454,43,6,33,72.0,373,448,50.0,16,0,1,1,1,0,0,0,0,1,2,2,6,20.0,0.0,8,10,44.0,14.0
0,47,17,84,171,461,27,202,131,12,19,73.0,171,202,154.0,22,6,1,3,1,0,0,0,1,1,1,1,12,16.0,0.0,3,10,41.0,27.0
1,17,1,228,225,8,0,243,29,6,33,91.0,225,243,180.0,0,0,1,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10,35.0,26.0
0,24,8,99,42,134,6,66,59,14,2,130.0,42,66,185.0,13,6,1,2,1,1,1,0,1,1,0,0,14,30.0,45.0,8,10,107.0,0.0
0,38,5,420,181,50,27,190,37,10,19,72.0,181,190,100.0,22,6,1,3,1,1,1,0,1,1,2,2,10,20.0,30.0,3,10,73.0,-12.0
1,3,0,208,290,182,27,355,114,4,33,72.0,290,354,65.0,9,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,2.0
1,45,1,343,330,173,18,405,24,8,37,125.0,330,400,55.0,13,0,2,1,1,1,1,0,1,1,2,0,8,20.0,45.0,8,10,91.0,32.0
0,24,10,19,11,172,0,399,133,4,2,124.0,11,396,1675.0,10,6,0,2,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10,104.0,-25.0
1,45,0,310,339,113,18,438,165,5,29,110.0,339,432,155.0,14,0,1,2,1,1,1,0,1,1,2,0,5,20.0,45.0,8,10,88.0,14.0
1,13,24,285,236,93,14,364,33,5,6,92.0,236,363,530.0,2,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,15.0
1,14,5,195,286,56,2,406,55,15,19,115.0,286,401,285.0,9,0,1,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,-20.0
1,20,24,1,324,105,6,421,129,6,33,108.0,324,416,155.0,12,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,64.0
0,11,24,224,84,88,0,81,180,5,31,79.0,84,81,57.0,17,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-16.0
1,23,24,436,292,5,16,360,25,8,12,139.0,292,359,70.0,10,0,2,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,25.0
0,44,5,369,133,368,2,148,44,5,33,90.0,133,148,113.0,20,6,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,8.0
1,18,0,436,368,99,2,450,47,5,6,140.0,368,444,55.0,16,0,2,2,1,1,0,0,1,1,1,2,5,16.0,30.0,8,10,69.0,57.0
1,29,18,436,256,161,0,330,179,5,16,93.0,256,331,160.0,6,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,6.0
1,16,0,216,269,27,2,380,112,10,27,139.0,269,377,270.0,8,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,25.0
0,43,24,136,164,129,27,205,28,5,6,82.0,164,205,175.0,21,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-13.0
1,20,24,116,305,451,27,378,37,6,33,80.0,305,375,75.0,11,0,0,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,2.0
0,12,14,302,198,313,27,186,37,5,28,70.0,198,186,62.0,22,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,20.0
1,9,5,436,332,391,0,411,166,12,19,97.0,332,406,75.0,13,0,0,3,1,0,0,0,1,1,1,2,12,16.0,0.0,8,10,46.0,9.0
1,6,1,436,297,401,2,390,26,16,19,85.0,297,387,165.0,10,0,1,3,1,0,0,1,0,1,0,0,16,30.0,0.0,15,10,71.0,-5.0
1,42,5,436,264,201,0,327,60,8,19,82.0,264,328,105.0,7,0,1,3,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,-2.0
1,30,5,228,265,167,27,377,37,10,36,122.0,265,374,285.0,7,0,1,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-12.0
1,16,0,56,288,419,27,389,135,10,27,120.0,288,384,205.0,9,0,1,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-17.0
1,3,0,173,292,158,20,366,147,4,33,98.0,292,365,100.0,10,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,39.0
1,36,1,408,278,19,9,359,22,5,35,94.0,278,356,135.0,8,0,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-8.0
0,44,5,357,156,180,15,295,189,5,33,92.0,156,295,506.0,21,6,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,6.0
1,2,11,436,282,366,9,351,74,6,11,120.0,282,350,85.0,9,0,2,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,46.0
0,24,10,66,76,260,8,304,54,4,2,135.0,76,304,795.0,16,6,2,2,1,1,1,0,1,1,0,0,4,30.0,45.0,8,10,97.0,35.0
1,29,19,436,277,38,27,366,53,5,16,92.0,277,365,175.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,23.0
0,21,14,295,59,247,9,306,33,5,30,76.0,59,306,915.0,15,6,1,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,28.0
1,6,1,436,291,87,0,374,26,16,19,76.0,291,370,130.0,9,0,1,3,1,0,0,1,1,1,0,0,16,30.0,0.0,15,10,71.0,-3.0
1,3,0,173,292,158,20,366,110,12,19,103.0,292,365,100.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,26.0
1,0,24,305,289,263,2,345,13,5,33,107.0,289,344,25.0,9,0,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-17.0
1,41,0,5,348,482,2,453,59,10,20,87.0,348,447,170.0,14,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,10.0
1,4,24,436,311,438,2,383,86,5,6,82.0,311,380,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,17.0
0,17,1,45,213,445,27,210,29,6,33,89.0,213,210,85.0,23,6,0,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10,35.0,10.0
1,17,1,46,220,268,2,239,57,6,33,89.0,220,239,180.0,0,0,1,1,1,0,0,0,0,1,1,1,6,16.0,0.0,3,10,35.0,34.0
1,14,5,196,271,65,2,344,123,7,4,93.0,271,342,110.0,8,0,0,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10,107.0,-31.0
1,37,0,0,379,299,0,466,170,8,33,119.0,379,459,70.0,17,0,2,1,1,1,0,1,0,1,2,0,8,20.0,45.0,15,10,98.0,19.0
1,37,0,73,324,218,18,425,39,12,9,124.0,324,420,175.0,12,0,0,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10,80.0,4.0
1,3,0,129,263,410,27,338,114,4,33,82.0,263,339,155.0,7,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-1.0
1,6,1,436,328,152,0,407,123,16,19,102.0,328,402,75.0,13,0,2,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10,54.0,35.0
1,49,24,28,281,34,0,350,116,4,33,74.0,281,349,85.0,9,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,15.0
1,19,0,121,377,230,16,474,43,10,17,93.0,377,465,110.0,17,0,1,2,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,1.0
1,34,0,436,385,7,0,473,182,5,33,102.0,385,464,50.0,18,0,2,1,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,42.0
0,21,15,331,219,54,0,260,180,5,30,98.0,219,260,295.0,23,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,57.0
0,35,24,312,83,203,11,108,33,10,15,91.0,83,108,194.0,17,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,10.0
1,9,0,436,350,391,0,432,145,6,33,108.0,350,425,65.0,15,0,2,1,1,0,0,0,0,1,2,2,6,20.0,0.0,8,10,44.0,57.0
0,47,17,84,161,476,19,134,131,12,19,97.0,161,134,31.0,21,6,0,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,-14.0
1,49,24,172,275,48,27,334,34,5,5,75.0,275,335,65.0,8,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,0.0
0,48,0,376,31,243,14,42,180,5,7,95.0,31,42,96.0,13,6,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,29.0
1,25,12,130,292,177,18,367,157,7,13,72.0,292,366,105.0,10,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-7.0
1,49,24,28,293,239,27,353,37,4,33,88.0,293,352,40.0,10,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,0.0
1,25,12,350,298,125,27,373,37,7,13,91.0,298,369,90.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,14.0
1,46,5,26,390,70,6,484,55,10,24,116.0,390,475,75.0,18,0,2,2,1,0,0,1,0,1,0,0,10,30.0,0.0,15,10,65.0,45.0
0,35,24,313,118,265,14,120,88,8,33,90.0,118,120,81.0,20,6,0,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,-16.0
0,15,13,279,82,292,0,312,180,4,2,69.0,82,312,855.0,17,6,1,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-6.0
1,22,1,54,351,220,0,446,104,18,0,105.0,351,438,120.0,15,0,0,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,5.0
1,5,1,327,312,197,2,408,26,15,19,95.0,312,403,160.0,11,0,1,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,13.0
0,7,12,204,48,287,27,52,6,7,33,86.0,48,52,80.0,14,6,2,1,1,0,0,0,1,1,2,2,7,20.0,0.0,8,10,45.0,31.0
0,38,5,418,177,316,27,190,30,8,18,85.0,177,190,106.0,22,6,0,3,1,1,1,0,1,1,2,2,8,20.0,30.0,3,10,71.0,-20.0
1,36,1,408,296,91,2,369,112,12,19,79.0,296,368,95.0,10,0,0,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,-15.0
1,19,0,116,352,312,16,456,30,8,17,81.0,352,450,165.0,15,0,0,2,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,9.0
0,43,24,138,162,18,21,198,194,5,6,95.0,162,198,164.0,21,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,11.0
0,40,6,277,218,50,27,263,201,6,33,88.0,218,263,305.0,23,6,2,1,1,0,0,0,1,1,2,1,6,20.0,0.0,3,10,39.0,49.0
1,42,6,436,297,364,0,378,24,8,19,106.0,297,375,115.0,10,0,2,3,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,33.0
1,14,1,375,278,39,2,373,55,18,19,129.0,278,369,190.0,8,0,1,3,1,1,1,1,0,1,0,0,18,30.0,45.0,15,10,118.0,-19.0
1,18,0,416,363,162,2,453,84,5,33,120.0,363,447,95.0,16,0,2,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10,73.0,40.0
1,22,0,419,353,138,16,440,14,18,0,97.0,353,434,90.0,15,0,0,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,4.0
1,34,5,81,375,67,0,461,147,6,33,82.0,375,454,65.0,17,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-11.0
1,30,8,436,272,346,20,365,21,10,36,131.0,272,364,195.0,8,0,2,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,18.0
0,7,13,282,188,260,0,364,36,8,33,97.0,188,363,775.0,22,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,52.0
0,40,5,375,158,203,9,267,36,6,33,83.0,158,267,455.0,21,6,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-17.0
0,40,6,222,134,388,27,131,30,6,33,81.0,134,131,79.0,20,6,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-16.0
0,48,0,313,45,471,19,59,131,5,7,96.0,45,59,124.0,14,6,2,2,1,0,0,0,1,1,0,0,5,30.0,0.0,8,10,53.0,33.0
0,11,24,142,139,354,27,138,44,5,31,88.0,139,138,83.0,20,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,17.0
0,7,11,139,65,134,2,90,24,8,19,109.0,65,90,206.0,15,6,2,3,1,0,0,0,1,1,2,0,8,20.0,0.0,8,10,46.0,61.0
1,6,1,436,338,152,0,422,13,16,19,123.0,338,417,90.0,13,0,2,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10,54.0,57.0
1,49,24,0,279,251,27,344,116,6,33,96.0,279,342,70.0,8,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-9.0
1,32,7,436,286,246,21,354,37,6,33,85.0,286,353,80.0,9,0,1,1,1,0,0,1,1,1,2,0,6,20.0,0.0,15,10,51.0,7.0
0,28,1,42,171,276,27,294,24,5,33,66.0,171,294,475.0,22,6,1,1,1,1,1,0,1,1,1,2,5,16.0,30.0,3,10,64.0,-6.0
1,37,5,20,327,312,16,433,97,8,33,112.0,327,427,190.0,13,0,0,1,1,1,0,0,1,1,2,2,8,20.0,30.0,8,10,76.0,1.0
1,20,24,11,316,442,27,389,13,6,33,87.0,316,384,60.0,12,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,14.0
1,17,0,4,247,82,27,311,34,6,33,78.0,247,311,70.0,5,0,2,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10,35.0,42.0
0,21,11,135,86,80,27,119,210,5,30,87.0,86,119,219.0,17,6,2,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,20.0
1,18,0,436,327,183,2,452,180,5,6,147.0,327,446,275.0,13,0,2,2,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10,73.0,63.0
1,2,11,436,259,427,2,384,4,7,11,72.0,259,381,350.0,7,0,1,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,2.0
0,12,14,292,75,167,27,353,88,20,28,103.0,75,352,1075.0,16,6,2,3,1,0,0,0,1,1,2,0,20,20.0,0.0,8,10,58.0,36.0
1,41,0,416,345,183,0,450,104,10,20,85.0,345,444,170.0,14,0,0,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10,48.0,0.0
1,22,24,436,309,466,27,373,106,5,25,90.0,309,369,30.0,11,0,2,2,1,0,0,0,1,1,1,2,5,16.0,0.0,8,10,39.0,39.0
1,34,0,121,373,7,0,454,13,5,26,77.0,373,448,50.0,16,0,1,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,13.0
0,43,24,425,161,23,20,284,101,5,6,99.0,161,284,480.0,21,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,32.0
1,3,0,289,273,263,2,344,37,4,33,71.0,273,342,100.0,8,0,0,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-8.0
1,49,24,172,279,292,0,337,116,5,5,96.0,279,338,55.0,8,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-9.0
1,4,24,436,322,172,0,439,141,5,6,62.0,322,433,245.0,12,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,1.0
1,22,0,423,359,330,6,446,42,23,0,80.0,359,438,80.0,15,0,1,3,1,0,0,0,1,1,2,2,23,20.0,0.0,8,10,61.0,13.0
1,37,0,400,332,425,2,432,129,8,33,100.0,332,425,160.0,13,0,0,1,1,1,0,0,1,1,2,2,8,20.0,30.0,8,10,76.0,0.0
0,27,0,252,188,317,7,174,201,5,33,85.0,188,174,60.0,22,6,1,1,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,27.0
1,6,1,436,333,87,0,423,57,16,19,100.0,333,418,120.0,13,0,2,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10,54.0,34.0
1,42,6,436,292,414,6,365,24,5,33,97.0,292,364,95.0,10,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,36.0
1,5,1,299,297,193,0,395,26,15,19,95.0,297,392,190.0,10,0,0,3,1,0,0,1,1,1,0,0,15,30.0,0.0,15,10,70.0,-10.0
1,6,1,436,324,259,7,413,57,16,19,98.0,324,408,125.0,12,0,2,3,1,0,0,0,1,1,1,2,16,16.0,0.0,8,10,50.0,35.0
1,32,6,413,285,48,27,367,21,12,22,89.0,285,366,140.0,9,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-14.0
1,45,1,374,362,331,2,450,180,10,19,147.0,362,444,85.0,16,0,2,3,1,1,1,0,0,1,2,0,10,20.0,45.0,8,10,93.0,47.0
1,4,24,436,311,438,2,383,193,5,6,99.0,311,380,65.0,11,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,49.0
1,0,24,185,304,119,7,368,51,4,33,126.0,304,367,50.0,11,0,0,1,1,1,1,0,1,1,2,0,4,20.0,45.0,8,10,87.0,-6.0
1,39,5,401,355,109,2,438,131,14,23,97.0,355,432,70.0,15,0,2,3,1,0,0,0,1,1,2,2,14,20.0,0.0,8,10,52.0,37.0
1,19,0,110,368,227,16,463,24,10,17,91.0,368,456,110.0,16,0,0,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,6.0
0,17,1,41,214,264,27,237,29,6,33,88.0,214,237,175.0,23,6,0,1,1,0,0,0,1,1,2,1,6,20.0,0.0,3,10,39.0,6.0
0,24,10,66,76,260,8,304,147,6,2,139.0,76,304,795.0,16,6,2,2,1,1,1,0,1,1,0,0,6,30.0,45.0,8,10,99.0,26.0
1,8,3,365,284,452,27,365,108,5,33,138.0,284,364,135.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,29.0
1,4,24,436,311,438,2,383,147,5,6,95.0,311,380,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,23.0
1,9,1,436,353,46,2,437,90,6,33,79.0,353,431,75.0,15,0,2,1,1,0,0,0,0,1,2,2,6,20.0,0.0,8,10,44.0,35.0
0,33,24,436,59,367,14,58,168,6,6,93.0,59,58,48.0,15,6,2,2,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10,44.0,45.0
1,5,0,28,301,105,0,395,97,15,19,83.0,301,392,170.0,10,0,0,3,1,0,0,1,0,1,0,0,15,30.0,0.0,15,10,70.0,-15.0
0,15,12,211,35,276,27,62,130,8,2,70.0,35,62,183.0,13,6,0,2,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,9.0
0,31,24,436,161,172,0,289,151,8,36,116.0,161,289,485.0,21,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,44.0
0,35,24,306,166,203,11,214,71,10,15,109.0,166,214,187.0,21,6,2,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,44.0
0,28,9,117,152,180,15,276,189,5,33,90.0,152,276,485.0,21,6,0,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-56.0
1,25,12,130,292,177,18,367,125,7,13,95.0,292,366,105.0,10,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,9.0
0,43,24,138,162,18,21,198,24,5,6,82.0,162,198,164.0,21,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-5.0
0,1,19,303,205,449,14,167,28,8,32,67.0,205,167,14.0,23,6,1,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,22.0
0,1,19,140,204,276,27,213,202,12,6,101.0,204,213,116.0,23,6,2,2,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10,41.0,49.0
0,15,24,436,10,320,6,8,180,4,2,64.0,10,8,89.0,9,6,0,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-17.0
1,22,0,15,361,466,27,435,104,18,0,92.0,361,429,25.0,15,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,22.0
1,48,20,436,315,478,23,386,37,5,7,88.0,315,370,5.0,12,0,0,2,0,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,9.0
1,25,12,323,285,118,27,352,37,7,13,90.0,285,351,75.0,9,0,0,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-8.0
0,1,19,260,208,275,27,164,28,8,32,84.0,208,164,7.0,23,6,1,1,1,0,0,0,1,1,1,1,8,16.0,0.0,3,10,37.0,33.0
1,18,0,61,292,113,18,417,21,5,33,116.0,292,410,300.0,10,0,0,1,1,1,0,1,1,1,2,0,5,20.0,45.0,15,10,95.0,-13.0
1,19,0,1,361,312,16,467,43,10,33,117.0,361,460,165.0,15,0,2,1,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,60.0
1,5,0,57,345,194,2,424,144,15,19,125.0,345,419,60.0,14,0,2,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10,53.0,60.0
1,36,1,408,283,389,2,376,180,12,19,98.0,283,373,175.0,9,0,2,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,24.0
1,26,0,248,344,99,0,433,18,5,1,72.0,344,427,100.0,14,0,1,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,16.0
1,39,5,401,326,232,6,438,158,14,23,100.0,326,432,220.0,12,0,2,3,1,0,0,0,0,1,1,2,14,16.0,0.0,8,10,48.0,38.0
0,15,11,146,101,79,27,109,22,4,2,98.0,101,109,109.0,18,6,2,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,35.0
0,47,17,192,195,476,19,169,28,7,33,81.0,195,169,35.0,22,6,1,1,1,0,0,0,0,1,1,2,7,16.0,0.0,3,10,36.0,38.0
1,26,0,217,345,432,0,451,143,5,1,63.0,345,445,175.0,14,0,0,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,4.0
1,46,5,432,386,1,6,478,215,12,24,94.0,386,471,85.0,18,0,1,2,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,3.0
1,29,18,115,244,315,2,323,179,5,16,61.0,244,324,210.0,5,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,11.0
0,11,24,269,217,265,12,278,201,5,31,89.0,217,278,340.0,23,6,2,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,40.0
1,45,1,343,339,99,2,428,189,5,29,91.0,339,423,115.0,14,0,0,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10,88.0,-14.0
1,4,24,436,322,172,0,439,77,5,6,92.0,322,433,245.0,12,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,5.0
1,22,1,331,354,220,0,445,155,5,25,66.0,354,437,100.0,15,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,7.0
1,26,0,178,355,214,27,448,182,5,14,93.0,355,442,110.0,15,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,21.0
1,26,0,178,371,212,2,454,147,5,1,79.0,371,448,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,32.0
1,16,0,143,286,446,27,369,180,10,27,116.0,286,368,145.0,9,0,1,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-22.0
1,33,23,436,327,265,26,401,112,6,6,79.0,327,385,6.0,13,0,0,2,0,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,4.0
0,47,17,192,195,476,19,169,144,12,19,105.0,195,169,35.0,22,6,2,3,1,0,0,0,0,1,1,2,12,16.0,0.0,3,10,41.0,49.0
1,0,24,200,289,304,27,361,51,6,33,127.0,289,360,90.0,9,0,1,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10,106.0,-7.0
1,34,0,436,391,112,27,484,131,6,33,97.0,391,475,70.0,18,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,26.0
0,48,5,138,34,320,6,39,140,5,7,74.0,34,39,65.0,13,6,1,2,1,0,0,0,0,1,2,0,5,20.0,0.0,8,10,43.0,24.0
1,30,8,436,281,40,2,350,147,10,36,97.0,281,349,85.0,9,0,0,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-30.0
0,27,0,322,219,107,16,256,21,10,19,102.0,219,256,280.0,23,6,2,3,1,0,0,0,1,1,1,1,10,16.0,0.0,3,10,39.0,48.0
0,44,5,349,190,368,2,200,189,6,3,80.0,190,200,109.0,22,6,0,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,9.0
1,5,1,301,325,278,0,406,107,15,19,116.0,325,401,85.0,12,0,2,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10,53.0,52.0
1,13,24,436,282,201,0,373,47,5,6,79.0,282,369,170.0,9,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-12.0
0,1,19,141,116,362,16,127,194,8,32,83.0,116,127,116.0,19,6,0,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,-16.0
1,2,11,436,290,56,2,407,95,6,11,106.0,290,402,270.0,9,0,2,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,45.0
0,21,14,300,160,276,27,217,210,5,30,99.0,160,217,209.0,21,6,2,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,25.0
0,40,5,378,188,23,21,268,51,6,33,72.0,188,268,395.0,22,6,1,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,23.0
1,23,24,436,300,27,16,374,122,8,12,109.0,300,370,85.0,10,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-19.0
